customer_id,tenure,monthly_charges,total_charges,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn
4736,25,107.6842531881758,1260.69191409479,Male,0,Yes,No,No,No phone service,No,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,1
4737,12,32.60554313607034,4627.765983767157,Female,0,Yes,Yes,No,No phone service,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,1
4738,26,107.52098044480256,7822.046798574505,Female,0,No,Yes,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,0
4739,12,71.22110168102847,1971.7734584567856,Male,0,Yes,Yes,Yes,No,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card,1
4740,43,60.436442998114764,2907.1555799057,Male,1,No,Yes,No,Yes,No,No,No internet service,No internet service,No,No,No,Two year,Yes,Mailed check,0
4741,51,36.196718440294035,2126.9284853213694,Male,0,No,No,No,No,DSL,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,1
4742,37,90.08179626386793,2205.0325910073084,Male,0,Yes,Yes,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,No,Mailed check,0
4743,46,112.68067091100404,3293.117860074777,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,One year,No,Electronic check,1
4744,53,57.53773538993198,5644.658534139899,Male,0,No,Yes,No,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,1
4745,13,44.158500067083345,406.55573984446664,Male,0,No,No,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,1
4746,54,75.4866916999157,7661.281145915926,Female,0,No,Yes,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,0
4747,57,99.61859484338703,465.61104796505526,Male,0,Yes,No,No,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Bank transfer,0
4748,4,20.376769455053307,7061.900137362021,Female,0,Yes,No,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,1
4749,49,83.13774363954292,7165.586980219791,Male,0,Yes,Yes,No,No,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,1
4750,7,79.6516000698631,4243.464581973034,Female,1,No,No,No,No phone service,No,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,1
4751,11,51.815218580416,1182.2749460898428,Male,1,Yes,No,No,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,No,Bank transfer,0
4752,54,65.14230036049703,4564.653167399856,Female,0,Yes,No,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,No,One year,No,Bank transfer,0
4753,45,44.69632241618209,5066.194063232513,Female,0,Yes,Yes,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,0
4754,23,98.98857379518428,6876.2957666761795,Male,1,No,Yes,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Credit card,1
4755,28,83.45349333661076,4452.073468579601,Female,0,No,Yes,No,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,Two year,No,Electronic check,0
4756,57,73.27116220389853,3344.604227636372,Female,0,No,Yes,Yes,No phone service,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,1
4757,26,59.25261984178272,6722.5004314475,Male,0,No,No,No,Yes,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer,1
4758,25,49.138438602073215,7849.519199085689,Female,0,No,No,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,Two year,Yes,Credit card,0
4759,54,102.27364860434314,5196.315320747673,Female,0,Yes,Yes,No,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,1
4760,29,65.1407670433569,7007.657594692196,Male,1,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,0
4761,36,70.14474198416727,4830.007391349607,Male,0,Yes,Yes,Yes,No,DSL,Yes,No internet service,No,No,Yes,No internet service,One year,No,Electronic check,0
4762,14,72.08287305407416,5549.3251321414145,Female,0,No,Yes,No,No,DSL,No,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,0
4763,35,64.83669354315765,5536.520228636458,Female,0,Yes,No,No,No phone service,No,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,0
4764,30,45.60884262384238,5667.817196038096,Female,0,Yes,Yes,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,0
4765,17,32.0340440243052,2636.0062070362055,Female,1,No,No,Yes,No,DSL,No internet service,No,No,No,No internet service,No internet service,Two year,No,Mailed check,0
4766,67,29.85372671677407,4647.725030546528,Female,0,No,Yes,No,No phone service,No,No,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,0
4767,30,95.74625233406887,4793.671113392984,Male,0,No,Yes,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer,1
4768,45,42.352782230151135,2589.0658510345324,Female,0,No,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,1
4769,51,25.56728149539756,2863.8337048589433,Male,0,Yes,No,No,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer,0
4770,47,99.7517406695886,6121.749443632047,Male,0,No,Yes,No,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,1
4771,53,35.4061652860648,4703.518340876268,Male,0,No,No,No,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,One year,No,Credit card,0
4772,64,82.5146091733354,1278.7680689090319,Male,0,No,Yes,No,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,1
4773,38,53.86432714478632,6717.332210594691,Female,0,Yes,Yes,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,1
4774,64,32.648025669130945,7076.602867887126,Female,0,Yes,No,No,No,No,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,1
4775,7,61.44809792543599,3782.515068866732,Female,0,Yes,No,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,Two year,No,Bank transfer,0
4776,22,21.480886113262514,1750.3687129811228,Male,0,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,1
4777,41,104.10449825125603,7586.091313698752,Male,0,Yes,No,No,Yes,No,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Credit card,1
4778,10,71.34979613418572,7069.929559704653,Female,1,No,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,1
4779,57,33.916001090796186,2030.6157961005242,Male,1,No,No,No,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,One year,No,Credit card,0
4780,7,43.69803183889847,855.1905167913095,Female,0,No,Yes,No,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,One year,Yes,Bank transfer,1
4781,50,64.79751921385267,3581.1634996379435,Male,0,Yes,No,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card,0
4782,52,38.88693828155486,5443.536193300542,Male,0,No,Yes,No,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,No,Credit card,1
4783,33,46.85991615010859,1485.569823237558,Male,0,Yes,Yes,No,No phone service,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card,0
4784,1,73.43855642352631,4154.380001610809,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer,0
4785,53,103.26090130383855,3460.7824047528816,Male,0,No,No,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No,One year,No,Credit card,0
4786,60,60.18396856899208,7135.3540752787785,Male,1,No,Yes,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,One year,No,Credit card,1
4787,34,91.69752735535482,3493.576399176316,Male,0,No,Yes,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Electronic check,1
4788,4,107.66842134606485,4316.833510506797,Female,0,No,Yes,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No internet service,One year,No,Mailed check,1
4789,17,41.6300940296162,7646.760948414396,Female,0,Yes,No,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Two year,Yes,Bank transfer,1
4790,4,100.719197040216,2467.56495040906,Male,0,Yes,Yes,No,No phone service,DSL,No,No internet service,No internet service,No internet service,No,Yes,One year,No,Credit card,1
4791,43,95.74021983310274,2383.0283623413366,Male,0,Yes,No,No,No phone service,No,No internet service,Yes,No internet service,No,No,Yes,One year,Yes,Credit card,0
4792,4,55.6937297948135,6416.801131542137,Female,1,No,Yes,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,0
4793,1,118.95199595008671,2292.5579905373525,Male,0,Yes,No,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,0
4794,71,46.2572371435957,6671.740373578319,Female,0,No,No,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,0
4795,50,45.48032660316956,854.7313139569951,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,1
4796,61,97.22591646531978,978.9638537448004,Female,1,No,Yes,No,No,No,No,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer,0
4797,35,63.46573180510842,7220.4546558858965,Female,0,Yes,No,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,No,Two year,No,Credit card,1
4798,8,53.079499478104324,4372.417031611239,Female,0,No,No,No,Yes,DSL,Yes,No,No internet service,Yes,No,Yes,One year,No,Credit card,1
4799,24,37.8662805339103,5778.632706884486,Male,0,No,No,No,No,No,No internet service,Yes,No,No internet service,No,No internet service,One year,No,Bank transfer,0
4800,36,96.5332430934544,1879.7822457141,Male,0,Yes,Yes,Yes,No phone service,No,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer,0
4801,50,98.6321806136077,1413.5675102186556,Female,0,No,Yes,No,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card,1
4802,43,76.65640032301405,6696.138671637857,Male,0,Yes,Yes,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,0
4803,27,115.73136131913729,2933.1249154836655,Female,0,No,Yes,Yes,No phone service,No,No internet service,No,No,No internet service,Yes,No,One year,Yes,Mailed check,0
4804,32,51.81632704226543,3694.7576910637563,Male,1,Yes,Yes,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Two year,No,Bank transfer,0
4805,18,41.96190454793372,320.97798847533596,Male,0,No,No,Yes,No,No,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,1
4806,28,87.74667689344619,3148.457800124435,Male,0,Yes,No,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,0
4807,29,95.84086407997047,6186.45868418733,Male,0,Yes,No,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No internet service,No,Two year,No,Bank transfer,0
4808,16,42.490597055182235,6588.073900560738,Male,0,Yes,No,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,1
4809,47,27.661076426111322,5620.162832172081,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,Two year,Yes,Electronic check,0
4810,59,101.0516486586372,5568.219894995564,Male,0,No,No,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,No,Credit card,0
4811,31,117.65019736460124,4099.290206117547,Male,0,No,Yes,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,One year,Yes,Credit card,1
4812,4,84.46722860722844,4352.801701152602,Female,0,Yes,No,Yes,No phone service,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,1
4813,37,47.786690014389414,5966.790799823833,Female,0,Yes,Yes,No,No,DSL,No internet service,No,No internet service,Yes,Yes,Yes,One year,No,Credit card,1
4814,17,119.66726085527921,2053.6842107390103,Male,0,No,Yes,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,1
4815,39,109.32666362670774,1928.9848391438425,Male,0,Yes,Yes,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Two year,Yes,Mailed check,0
4816,48,71.33806462802939,7604.406108921032,Male,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,0
4817,46,102.53212848418337,318.75010539432543,Female,0,Yes,No,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,One year,No,Bank transfer,0
4818,48,101.58205232629669,1201.777162954934,Male,0,No,No,No,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card,1
4819,39,113.47989696734996,4605.6261669898595,Male,0,Yes,Yes,No,No,DSL,No,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,0
4820,4,104.09238437734601,5928.895225716953,Female,0,No,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Credit card,1
4821,30,84.36792359571645,4349.339555581593,Female,1,No,No,Yes,Yes,No,No internet service,No internet service,No,Yes,Yes,No,One year,No,Credit card,0
4822,30,80.93037189565074,2905.005569702585,Female,0,No,No,No,No phone service,No,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,1
4823,22,66.73572883316118,7826.011342888444,Male,1,Yes,No,No,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer,0
4824,66,82.64856399707574,5660.436212549482,Female,0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No internet service,Two year,No,Bank transfer,0
4825,12,99.52165865303827,6667.987644429924,Male,0,Yes,No,No,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Two year,No,Credit card,0
4826,36,116.90376263025533,417.950306086812,Female,0,No,No,Yes,No,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,0
4827,18,66.72873581821202,1963.768872739731,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,0
4828,53,77.3653202988757,3055.9516393734825,Male,0,Yes,Yes,No,No,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,0
4829,71,64.48054950587817,1542.5510448499965,Male,0,No,No,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,0
4830,1,86.8488620983404,675.9042544022628,Female,0,No,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,One year,No,Credit card,0
4831,58,82.99205040612595,1878.2241502979737,Male,0,No,Yes,Yes,No phone service,DSL,No,No,No,No,No internet service,No internet service,One year,No,Bank transfer,1
4832,6,21.78337901936233,4315.721486772637,Male,0,Yes,Yes,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,1
4833,70,74.11615591006584,5596.387462017971,Male,0,Yes,Yes,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer,1
4834,44,28.848689569901403,6214.76529142414,Female,0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,0
4835,24,22.638361800553835,439.19562345496485,Male,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,1
4836,19,99.11971620846982,3481.09076047947,Male,0,Yes,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,1
4837,18,45.86498621593005,1065.4715103244018,Male,0,No,No,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,0
4838,30,54.065507728729926,3506.4830529129076,Male,0,Yes,No,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card,1
4839,42,26.40845876040662,3528.409208050331,Female,0,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card,1
4840,33,37.95002604943507,4035.8723250267253,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,1
4841,12,96.56048182577923,7153.361947479591,Female,0,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No,Two year,No,Bank transfer,0
4842,27,69.35308302326209,6460.254470730307,Female,1,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,1
4843,39,108.06684625501484,5130.094676577495,Male,0,No,Yes,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer,1
4844,9,59.72421314668352,7094.7178511748925,Female,0,No,No,No,No phone service,DSL,No internet service,No,No,Yes,No,No internet service,One year,No,Electronic check,0
